<165>,2024-01-07 04:39:17,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:40:17,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:40:17,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:40:17,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9524'
<165>,2024-01-07 04:40:17,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:41:18,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:41:18,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:41:18,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9533'
<165>,2024-01-07 04:41:18,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:42:18,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:42:19,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:42:19,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9542'
<165>,2024-01-07 04:42:19,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:43:19,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:43:19,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:43:19,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9551'
<165>,2024-01-07 04:43:19,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:44:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:44:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:44:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9560'
<165>,2024-01-07 04:44:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:45:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:45:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:45:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9569'
<165>,2024-01-07 04:45:20,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:46:21,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:46:21,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:46:21,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9578'
<165>,2024-01-07 04:46:21,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:47:21,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:47:22,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:47:22,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9587'
<165>,2024-01-07 04:47:22,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:48:22,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:48:22,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:48:22,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9596'
<165>,2024-01-07 04:48:22,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:49:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:49:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:49:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9609'
<165>,2024-01-07 04:49:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:50:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:50:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:50:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'exit'
<165>,2024-01-07 04:50:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9618'
<165>,2024-01-07 04:50:23,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:51:24,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:51:24,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:51:24,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9627'
<165>,2024-01-07 04:51:24,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:52:24,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:52:25,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:52:25,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9636'
<165>,2024-01-07 04:52:25,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:53:25,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:53:25,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:53:25,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9645'
<165>,2024-01-07 04:53:25,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:54:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:54:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:54:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9654'
<165>,2024-01-07 04:54:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:55:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:55:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:55:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9663'
<165>,2024-01-07 04:55:26,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:56:27,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:56:27,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:56:27,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9672'
<165>,2024-01-07 04:56:27,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:57:27,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:57:28,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:57:28,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9681'
<165>,2024-01-07 04:57:28,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:58:28,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:58:28,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:58:28,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9690'
<165>,2024-01-07 04:58:28,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 04:59:29,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 04:59:29,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 04:59:29,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'exit'
<165>,2024-01-07 05:00:29,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:00:29,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:00:30,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9708'
<165>,2024-01-07 05:00:30,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:01:30,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:01:30,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:01:30,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9717'
<165>,2024-01-07 05:01:30,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:02:31,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:02:31,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:02:31,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9726'
<165>,2024-01-07 05:02:31,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:03:31,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:03:31,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:03:32,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9735'
<165>,2024-01-07 05:03:32,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:04:32,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:04:32,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:04:32,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9748'
<165>,2024-01-07 05:04:32,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:05:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:05:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:05:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9757'
<165>,2024-01-07 05:05:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:06:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:06:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:06:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9766'
<165>,2024-01-07 05:06:33,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:07:34,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:07:34,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:07:34,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9775'
<165>,2024-01-07 05:07:34,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:08:34,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:08:34,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:08:35,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9784'
<165>,2024-01-07 05:08:35,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:09:35,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:09:35,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:09:35,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9793'
<165>,2024-01-07 05:09:35,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:10:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:10:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:10:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9802'
<165>,2024-01-07 05:10:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
<165>,2024-01-07 05:11:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface transceiver 1/1'
<165>,2024-01-07 05:11:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'sh interface 1/1'
<165>,2024-01-07 05:11:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'no logging monitorinternal2 9811'
<165>,2024-01-07 05:11:36,M6424,'Base,NOT SYS pts/1 root 192.168.0.157 'end'
